State;Crop;District;Year;Year Min;Season;Area (Hectares);Production (Tonnes);Yield (Tonnes/Hectare);Sale price (USD/Tonnes);Sale price (USD/Tonnes)
Madhya Pradesh;Rapeseed &Mustard;RAJNANDGAON; 1999-00;1999;Rabi       ;722;624;0,864265928;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 1997-98;1997;Rabi       ;8400;8300;0,988095238;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 1998-99;1998;Rabi       ;2000;2300;1,15;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 1999-00;1999;Rabi       ;2427;2760;1,137206428;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2000-01;2000;Rabi       ;172;130;0,755813953;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2001-02;2001;Rabi       ;637;486;0,762951334;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2002-03;2002;Rabi       ;428;264;0,61682243;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2003-04;2003;Rabi       ;1764;2448;1,387755102;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2004-05;2004;Rabi       ;11402;16074;1,409752675;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2005-06;2005;Rabi       ;15248;21971;1,440910283;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2006-07;2006;Rabi       ;11827;16945;1,432738649;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2007-08;2007;Rabi       ;9441;13220;1,400275395;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2008-09;2008;Rabi       ;4132;6180;1,495643756;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2009-10;2009;Whole Year ;4528;6863;1,515680212;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2010-11;2010;Rabi       ;5606;9196;1,640385301;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2011-12;2011;Rabi       ;5040;11292;2,24047619;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2012-13;2012;Rabi       ;8264;17336;2,097773475;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2013-14;2013;Rabi       ;9865;14350;1,454637608;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2014-15;2014;Rabi       ;7000;12000;1,714285714;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2015-16;2015;Rabi       ;8000;12000;1,5;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2016-17;2016;Rabi       ;10000;15000;1,5;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2017-18;2017;Rabi       ;9300;9240;0,993548387;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2018-19;2018;Rabi       ;4126;5017;1,215947649;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;RATLAM; 2019-20;2019;Rabi       ;2294;4035;1,758936356;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 1997-98;1997;Rabi       ;2200;600;0,272727273;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 1998-99;1998;Rabi       ;2700;900;0,333333333;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 1999-00;1999;Rabi       ;2490;620;0,248995984;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2000-01;2000;Rabi       ;2416;540;0,223509934;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2001-02;2001;Rabi       ;2530;784;0,309881423;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2002-03;2002;Rabi       ;2695;874;0,324304267;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2003-04;2003;Rabi       ;2710;824;0,304059041;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2004-05;2004;Rabi       ;2852;881;0,308906031;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2005-06;2005;Rabi       ;2693;1127;0,418492388;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2006-07;2006;Rabi       ;2478;886;0,357546408;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2007-08;2007;Rabi       ;2513;819;0,325905292;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2008-09;2008;Rabi       ;2767;1346;0,486447416;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2009-10;2009;Whole Year ;3184;1569;0,492776382;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2010-11;2010;Rabi       ;3063;1147;0,374469474;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2011-12;2011;Rabi       ;3370;1466;0,435014837;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2012-13;2012;Rabi       ;3923;1797;0,458067805;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2013-14;2013;Rabi       ;4916;2319;0,47172498;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2014-15;2014;Rabi       ;7000;4000;0,571428571;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2015-16;2015;Rabi       ;16000;10000;0,625;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2016-17;2016;Rabi       ;14000;11000;0,785714286;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2017-18;2017;Rabi       ;14510;13510;0,931082012;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2018-19;2018;Rabi       ;6960;3731;0,536063218;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;REWA; 2019-20;2019;Rabi       ;17101;18042;1,055026022;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 1997-98;1997;Rabi       ;1000;600;0,6;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 1998-99;1998;Rabi       ;1000;600;0,6;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 1999-00;1999;Rabi       ;917;488;0,53217012;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2000-01;2000;Rabi       ;819;314;0,383394383;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2001-02;2001;Rabi       ;768;398;0,518229167;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2002-03;2002;Rabi       ;477;185;0,387840671;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2003-04;2003;Rabi       ;779;524;0,672657253;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2004-05;2004;Rabi       ;821;562;0,68453106;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2005-06;2005;Rabi       ;975;643;0,659487179;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2006-07;2006;Rabi       ;982;646;0,657841141;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2007-08;2007;Rabi       ;687;440;0,640465793;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2008-09;2008;Rabi       ;612;535;0,874183007;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2009-10;2009;Whole Year ;620;508;0,819354839;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2010-11;2010;Rabi       ;833;492;0,590636255;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2011-12;2011;Rabi       ;513;417;0,812865497;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2012-13;2012;Rabi       ;491;406;0,82688391;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2013-14;2013;Rabi       ;426;169;0,396713615;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2014-15;2014;Rabi       ;1000;1000;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2015-16;2015;Rabi       ;4000;3000;0,75;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2017-18;2017;Rabi       ;3510;2810;0,800569801;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2018-19;2018;Rabi       ;607;431;0,710049423;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SAGAR; 2019-20;2019;Rabi       ;1014;1273;1,255424063;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 1997-98;1997;Rabi       ;2100;500;0,238095238;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 1998-99;1998;Rabi       ;1800;600;0,333333333;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 1999-00;1999;Rabi       ;1819;493;0,271028037;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2000-01;2000;Rabi       ;1641;314;0,19134674;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2001-02;2001;Rabi       ;2019;627;0,310549777;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2002-03;2002;Rabi       ;2473;765;0,309340882;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2003-04;2003;Rabi       ;2427;903;0,372064277;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2004-05;2004;Rabi       ;2628;977;0,371765601;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2005-06;2005;Rabi       ;2595;909;0,350289017;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2006-07;2006;Rabi       ;2236;581;0,259838998;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2007-08;2007;Rabi       ;2101;533;0,25368872;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2008-09;2008;Rabi       ;2329;846;0,363246028;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2009-10;2009;Whole Year ;2741;1193;0,435242612;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2010-11;2010;Rabi       ;2607;817;0,313387035;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2011-12;2011;Rabi       ;2776;1194;0,430115274;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2012-13;2012;Rabi       ;2933;1004;0,342311626;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2013-14;2013;Rabi       ;3299;885;0,26826311;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2014-15;2014;Rabi       ;2000;1000;0,5;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2015-16;2015;Rabi       ;4000;3000;0,75;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2016-17;2016;Rabi       ;5000;6000;1,2;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2017-18;2017;Rabi       ;7350;13620;1,853061224;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2018-19;2018;Rabi       ;6061;1473;0,243029203;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SATNA; 2019-20;2019;Rabi       ;8183;7455;0,911035073;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 1997-98;1997;Rabi       ;100;100;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 1998-99;1998;Rabi       ;100;100;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 1999-00;1999;Rabi       ;93;54;0,580645161;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2000-01;2000;Rabi       ;10;3;0,3;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2001-02;2001;Rabi       ;44;27;0,613636364;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2002-03;2002;Rabi       ;35;21;0,6;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2003-04;2003;Rabi       ;67;47;0,701492537;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2004-05;2004;Rabi       ;86086;115417;1,340717422;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2005-06;2005;Rabi       ;62;44;0,709677419;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2006-07;2006;Rabi       ;66;47;0,712121212;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2007-08;2007;Rabi       ;47;35;0,744680851;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2008-09;2008;Rabi       ;57;56;0,98245614;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2009-10;2009;Whole Year ;77;92;1,194805195;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2010-11;2010;Rabi       ;107;74;0,691588785;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2011-12;2011;Rabi       ;68;102;1,5;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2012-13;2012;Rabi       ;56;50;0,892857143;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2013-14;2013;Rabi       ;68;58;0,852941176;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2017-18;2017;Rabi       ;230;260;1,130434783;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2018-19;2018;Rabi       ;150;118;0,786666667;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEHORE; 2019-20;2019;Rabi       ;198;286;1,444444444;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 1997-98;1997;Rabi       ;1000;500;0,5;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 1998-99;1998;Rabi       ;1200;800;0,666666667;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 1999-00;1999;Rabi       ;1094;817;0,746800731;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2000-01;2000;Rabi       ;686;276;0,402332362;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2001-02;2001;Rabi       ;1063;738;0,694261524;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2002-03;2002;Rabi       ;1016;658;0,647637795;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2003-04;2003;Rabi       ;1106;874;0,790235081;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2004-05;2004;Rabi       ;1216;811;0,666940789;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2005-06;2005;Rabi       ;1322;998;0,754916793;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2006-07;2006;Rabi       ;1123;856;0,762243989;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2007-08;2007;Rabi       ;1091;853;0,781851512;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2008-09;2008;Rabi       ;1080;901;0,834259259;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2009-10;2009;Whole Year ;1180;997;0,844915254;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2010-11;2010;Rabi       ;1103;851;0,771532185;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2011-12;2011;Rabi       ;1208;1205;0,997516556;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2012-13;2012;Rabi       ;1182;1097;0,928087986;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2013-14;2013;Rabi       ;1189;1031;0,867115223;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2014-15;2014;Rabi       ;1000;1000;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2015-16;2015;Rabi       ;1000;1000;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2017-18;2017;Rabi       ;1400;640;0,457142857;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2018-19;2018;Rabi       ;431;245;0,568445476;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SEONI; 2019-20;2019;Rabi       ;1975;2234;1,131139241;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 1997-98;1997;Rabi       ;21500;4500;0,209302326;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 1998-99;1998;Rabi       ;14000;4200;0,3;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 1999-00;1999;Rabi       ;13812;4129;0,298942948;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2000-01;2000;Rabi       ;12749;2852;0,22370382;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2001-02;2001;Rabi       ;13216;3176;0,24031477;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2002-03;2002;Rabi       ;11944;3290;0,27545211;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2003-04;2003;Rabi       ;3966;1206;0,30408472;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2004-05;2004;Rabi       ;4430;1506;0,339954853;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2005-06;2005;Rabi       ;4434;1678;0,378439332;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2006-07;2006;Rabi       ;3863;1342;0,347398395;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2007-08;2007;Rabi       ;3480;1305;0,375;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2008-09;2008;Rabi       ;3713;1542;0,415297603;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2009-10;2009;Whole Year ;4123;1895;0,459616784;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2010-11;2010;Rabi       ;4257;1663;0,390650693;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2011-12;2011;Rabi       ;4018;1696;0,422100548;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2012-13;2012;Rabi       ;4102;2098;0,511457825;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2013-14;2013;Rabi       ;8991;4956;0,551217885;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2014-15;2014;Rabi       ;7000;5000;0,714285714;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2015-16;2015;Rabi       ;5000;3000;0,6;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2016-17;2016;Rabi       ;9000;4000;0,444444444;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2017-18;2017;Rabi       ;9300;4460;0,479569892;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2018-19;2018;Rabi       ;1721;558;0,324230099;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAHDOL; 2019-20;2019;Rabi       ;2717;1891;0,695988222;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 1997-98;1997;Rabi       ;2600;2100;0,807692308;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 1998-99;1998;Rabi       ;1400;1300;0,928571429;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 1999-00;1999;Rabi       ;898;812;0,904231626;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2000-01;2000;Rabi       ;163;113;0,693251534;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2001-02;2001;Rabi       ;221;150;0,678733032;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2002-03;2002;Rabi       ;136;88;0,647058824;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2003-04;2003;Rabi       ;436;407;0,933486239;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2004-05;2004;Rabi       ;3068;3105;1,012059974;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2005-06;2005;Rabi       ;3229;2555;0,791266646;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2006-07;2006;Rabi       ;5523;5909;1,069889553;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2007-08;2007;Rabi       ;4265;3280;0,76905041;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2008-09;2008;Rabi       ;3910;3213;0,82173913;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2009-10;2009;Whole Year ;5308;6186;1,165410701;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2010-11;2010;Rabi       ;7023;7201;1,025345294;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2011-12;2011;Rabi       ;5758;7192;1,249044807;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2012-13;2012;Rabi       ;6288;6822;1,084923664;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2013-14;2013;Rabi       ;2605;2417;0,927831094;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2014-15;2014;Rabi       ;2000;2000;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2015-16;2015;Rabi       ;4000;4000;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2016-17;2016;Rabi       ;4000;4000;1;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2017-18;2017;Rabi       ;3800;4320;1,136842105;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2018-19;2018;Rabi       ;322;234;0,726708075;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHAJAPUR; 2019-20;2019;Rabi       ;646;1077;1,667182663;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 1998-99;1998;Rabi       ;54300;73200;1,348066298;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 1999-00;1999;Rabi       ;76767;81631;1,063360559;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2000-01;2000;Rabi       ;56550;45767;0,809319187;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2001-02;2001;Rabi       ;60530;66667;1,101387742;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2002-03;2002;Rabi       ;9248;4699;0,508109862;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2003-04;2003;Rabi       ;59567;91744;1,540181644;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2004-05;2004;Rabi       ;62;44;0,709677419;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2005-06;2005;Rabi       ;89519;105536;1,17892291;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2006-07;2006;Rabi       ;81812;95896;1,172150785;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2007-08;2007;Rabi       ;68489;78465;1,145658427;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2008-09;2008;Rabi       ;83690;102404;1,223610945;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2009-10;2009;Whole Year ;75812;94004;1,239962011;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2010-11;2010;Rabi       ;48646;54625;1,122908358;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2011-12;2011;Rabi       ;49455;68307;1,381195026;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2012-13;2012;Rabi       ;47053;72088;1,532059592;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2013-14;2013;Rabi       ;47985;67307;1,4026675;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2014-15;2014;Rabi       ;43000;70000;1,627906977;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2015-16;2015;Rabi       ;33000;38000;1,151515152;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2016-17;2016;Rabi       ;39000;56000;1,435897436;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2017-18;2017;Rabi       ;17210;23940;1,391051714;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2018-19;2018;Rabi       ;43463;57936;1,332995882;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHEOPUR; 2019-20;2019;Rabi       ;39255;85380;2,175009553;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 1997-98;1997;Rabi       ;48500;26000;0,536082474;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 1998-99;1998;Rabi       ;44900;27700;0,616926503;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 1999-00;1999;Rabi       ;47335;27759;0,586437097;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2000-01;2000;Rabi       ;34274;16927;0,493872907;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2001-02;2001;Rabi       ;33357;20970;0,628653656;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2002-03;2002;Rabi       ;9997;3501;0,350205062;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2003-04;2003;Rabi       ;34292;25616;0,746996384;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2004-05;2004;Rabi       ;61708;48765;0,7902541;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2005-06;2005;Rabi       ;79178;57995;0,732463563;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2006-07;2006;Rabi       ;54553;36117;0,662053416;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2007-08;2007;Rabi       ;44799;23675;0,528471618;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2008-09;2008;Rabi       ;60211;45774;0,760226537;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2009-10;2009;Whole Year ;61094;49205;0,805398239;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2010-11;2010;Rabi       ;63301;46232;0,730351811;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2011-12;2011;Rabi       ;40082;34447;0,859413203;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2012-13;2012;Rabi       ;36504;24656;0,675432829;757,51;757,51
Madhya Pradesh;Rapeseed &Mustard;SHIVPURI; 2013-14;2013;Rabi       ;33360;18144;0,543884892;757,51;757,51
